0.6161656648359304, 0.1483892043388733, 0.3156973091613904, -264.0295925199791, 991.3123666798425, 1121.469113197927, 1781, 0, 0, 
0.6168837013272217, 0.1557134823326241, 0.316540266454617, -289.7465849694332, 992.0412917341826, 1138.791818792903, 1781, 0, 0, 
0.6165768646153401, 0.1565381117087614, 0.3167105075037813, -292.5928334969283, 990.7593188909935, 1140.087625064091, 1781, 0, 0, 
0.6206741177351729, 0.159679018544356, 0.3155233495578368, -305.6496690413974, 1006.607560675485, 1126.196773538756, 1781, 0, 0, 
0.6177188637914338, 0.1613234129438081, 0.3151445962399812, -312.239701954921, 994.2664577241472, 1125.852929387103, 1781, 0, 0, 
0.6152716998401986, 0.1517103437147148, 0.3149552588794856, -274.4618376648262, 984.432154264148, 1125.150173906058, 1781, 0, 0, 
0.6101676500222328, 0.1450347081342493, 0.3148137675297322, -248.2415250589795, 963.925351044319, 1134.455577039914, 1781, 0, 0, 
0.6182425378176923, 0.1557875553261981, 0.3141567594307837, -289.3622460097183, 993.9779912898788, 1121.076160380714, 1781, 0, 0, 
0.6192337468914538, 0.1544437656876968, 0.3144070441143311, -283.3866958974999, 997.2096061211668, 1116.207850434442, 1781, 0, 0, 
0.6200489342712842, 0.1546305969231436, 0.3142515080519402, -283.6777972116552, 999.7265892472552, 1113.422342171338, 1781, 0, 0, 
0.6154223237776305, 0.1530788077752695, 0.3140173759646263, -277.9317093118839, 981.4403112465359, 1121.811725345332, 1781, 0, 0, 
0.6142046726138836, 0.1513043210798454, 0.3130035334349242, -272.2020856932197, 976.0441308021346, 1115.55907283429, 1781, 0, 0, 
0.6191068956996957, 0.1546673823111125, 0.313401552782862, -283.9832279088001, 993.5149920211965, 1111.411800011507, 1781, 0, 0, 
0.6225157624038916, 0.1511649692624097, 0.3126460720853246, -271.9330934325212, 1006.473304545273, 1099.838657798271, 1781, 0, 0, 
0.6187127937561474, 0.1521111765438579, 0.3125374334877998, -275.3570270853729, 990.9604246494634, 1101.339801237083, 1781, 0, 0, 
0.6249359518275304, 0.1568367152310463, 0.3127749833653519, -292.5013369261067, 1014.181719621717, 1089.360382613169, 1781, 0, 0, 
0.6170685900220061, 0.1580557108938667, 0.3128167826240382, -296.2272129827072, 982.4018930989548, 1105.304416204704, 1781, 0, 0, 
0.6196100122817282, 0.151417152305612, 0.312173715500597, -270.5963144471546, 991.3704696733308, 1100.088997304432, 1781, 0, 0, 
0.6267002400013708, 0.1547987028713071, 0.3120330535171281, -283.0193266950125, 1018.23125533813, 1086.285162922363, 1781, 0, 0, 
0.6230980133431324, 0.1557732672258583, 0.3124949742697384, -283.786994497699, 1003.724428627655, 1095.671054024989, 1781, 0, 0, 
0.6238228696909063, 0.1621752241797131, 0.3127464654778537, -307.0007775471001, 1004.744392229276, 1103.511518089803, 1781, 0, 0, 
0.6199218756532188, 0.1649733155312119, 0.312853648884904, -316.6932462025802, 989.3981838427738, 1100.18652756719, 1781, 0, 0, 
0.6192735537006188, 0.1563141068525209, 0.3122623041983811, -282.8704070230381, 986.8419483138284, 1097.512068098373, 1781, 0, 0, 
0.6250330599606116, 0.1632666137389585, 0.3124902697313711, -308.4394252984324, 1008.826694398118, 1081.742941767264, 1781, 0, 0, 
0.6237899087369663, 0.1630152010682919, 0.3132480975022029, -305.1330316983303, 1003.418605149517, 1080.369315241141, 1781, 0, 0, 
0.6210535569049518, 0.1627961686025188, 0.3134582146374144, -303.4733600244051, 992.1897920913221, 1086.06670395401, 1781, 0, 0, 
0.6269591555273609, 0.1658359450436336, 0.313372715909584, -314.3245782212119, 1014.408025548897, 1067.825632874806, 1781, 0, 0, 
0.6236376239498462, 0.1613285214281804, 0.3135419704713666, -295.8991921683263, 1000.304265522189, 1078.841633664269, 1781, 0, 0, 
